"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","vessel","area_swept"
"267",465,"198102.386.1340.1","BTS",1981,5,11,131,NA,43.083333,-66.916667,8,"DE",0.038
"268",465,"198102.387.1340.3","BTS",1981,5,11,131,NA,43.316667,-66.816667,3,"DE",0.038
"269",465,"198102.389.1340.4","BTS",1981,5,11,131,NA,43.766667,-66.75,1,"DE",0.038
"270",511,"198102.391.1340.2","BTS",1981,5,12,132,NA,44.066667,-67.25,0,"DE",0.038
"271",511,"198102.392.1390.3","BTS",1981,5,12,132,NA,44.316667,-67.683333,0,"DE",0.038
"272",512,"198102.393.1390.2","BTS",1981,5,12,132,NA,44.083333,-67.866667,0,"DE",0.038
"273",512,"198102.394.1360.6","BTS",1981,5,12,132,NA,43.9,-67.716667,1,"DE",0.038
"274",511,"198102.396.1350.1","BTS",1981,5,12,132,NA,44.316667,-67.183333,1,"DE",0.038
"275",467,"198102.397.1350.2","BTS",1981,5,12,132,NA,44.35,-67,0,"DE",0.038
"276",466,"198102.399.1330.3","BTS",1981,5,12,132,NA,44.116667,-66.55,1,"DE",0.038
"277",465,"198102.402.1330.1","BTS",1981,5,13,133,NA,43.766667,-66.5,0,"DE",0.038
"278",465,"198102.403.1330.2","BTS",1981,5,13,133,NA,43.516667,-66.416667,0,"DE",0.038
"279",465,"198102.404.1340.5","BTS",1981,5,13,133,NA,43.666667,-67.166667,2,"DE",0.038
"280",512,"198102.406.1380.6","BTS",1981,5,13,133,NA,43.85,-68.066667,0,"DE",0.038
"281",512,"198102.407.1390.4","BTS",1981,5,13,133,NA,43.933333,-68.35,0,"DE",0.038
"282",514,"198102.418.1260.6","BTS",1981,5,21,141,NA,42.566667,-70.5,0,"DE",0.038
"283",514,"198102.419.1260.2","BTS",1981,5,21,141,NA,42.616667,-70.116667,2,"DE",0.038
"284",514,"198102.420.1270.1","BTS",1981,5,22,142,NA,42.583333,-69.916667,0,"DE",0.038
"285",514,"198102.421.1260.4","BTS",1981,5,22,142,NA,42.45,-70.183333,0,"DE",0.038
"286",514,"198102.422.1260.3","BTS",1981,5,22,142,NA,42.5,-70.216667,0,"DE",0.038
"287",514,"198102.423.1260.5","BTS",1981,5,22,142,NA,42.266667,-70.233333,0,"DE",0.038
"288",521,"198102.425.1270.3","BTS",1981,5,22,142,NA,42.2,-69.933333,2,"DE",0.038
"289",521,"198102.426.1260.1","BTS",1981,5,22,142,NA,42.05,-69.95,0,"DE",0.038
"290",521,"198102.427.1280.3","BTS",1981,5,22,142,NA,42.3,-69.433333,0,"DE",0.038
"291",515,"198102.428.1280.1","BTS",1981,5,22,142,NA,42.35,-69.316667,0,"DE",0.038
"292",515,"198102.429.1280.7","BTS",1981,5,23,143,NA,42.516667,-69.466667,0,"DE",0.038
"293",515,"198102.430.1370.5","BTS",1981,5,23,143,NA,42.566667,-68.816667,0,"DE",0.038
"294",515,"198102.431.1280.6","BTS",1981,5,23,143,NA,42.683333,-69.55,0,"DE",0.038
"295",513,"198102.432.1370.2","BTS",1981,5,23,143,NA,42.85,-69.566667,0,"DE",0.038
"296",513,"198102.433.1270.2","BTS",1981,5,23,143,NA,43.166667,-70.1,0,"DE",0.038
"297",513,"198102.434.1270.4","BTS",1981,5,23,143,NA,43.316667,-70.05,0,"DE",0.038
"298",513,"198102.435.1380.1","BTS",1981,5,23,143,NA,43.383333,-69.966667,0,"DE",0.038
"299",513,"198102.436.1380.2","BTS",1981,5,24,144,NA,43.45,-69.9,0,"DE",0.038
"300",513,"198102.437.1400.3","BTS",1981,5,24,144,NA,43.616667,-69.7,0,"DE",0.038
"301",513,"198102.438.1380.3","BTS",1981,5,24,144,NA,43.5,-69.5,1,"DE",0.038
"302",513,"198102.439.1400.2","BTS",1981,5,24,144,NA,43.75,-69.466667,0,"DE",0.038
"303",512,"198102.440.1400.1","BTS",1981,5,24,144,NA,43.75,-69.083333,0,"DE",0.038
"304",513,"198102.441.1380.5","BTS",1981,5,24,144,NA,43.55,-69.116667,0,"DE",0.038
"305",512,"198102.442.1380.4","BTS",1981,5,25,145,NA,43.566667,-68.833333,0,"DE",0.038
"306",512,"198102.443.1390.1","BTS",1981,5,25,145,NA,43.8,-68.633333,0,"DE",0.038
"307",526,"198202.258.1090.4","BTS",1982,4,15,105,30,40.85,-69.816667,0,"DE",0.038
"308",526,"198202.262.1090.2","BTS",1982,4,15,105,30,40.683333,-69.466667,0,"DE",0.038
"309",526,"198202.263.1100.3","BTS",1982,4,15,105,30,40.533333,-69.75,0,"DE",0.038
"310",526,"198202.264.1100.7","BTS",1982,4,15,105,30,40.383333,-69.85,0,"DE",0.038
"311",526,"198202.269.1110.2","BTS",1982,4,16,106,30,39.966667,-69.716667,0,"DE",0.038
"312",526,"198202.270.1110.3","BTS",1982,4,16,106,30,40,-69.266667,0,"DE",0.038
"313",526,"198202.271.1100.8","BTS",1982,4,16,106,30,40.216667,-69.183333,0,"DE",0.038
"314",526,"198202.272.1120.1","BTS",1982,4,16,106,30,40.116667,-69.016667,0,"DE",0.038
"315",526,"198202.273.1120.3","BTS",1982,4,16,106,30,40.066667,-68.916667,0,"DE",0.038
"316",525,"198202.274.1150.3","BTS",1982,4,16,106,30,40.1,-68.8,0,"DE",0.038
"317",525,"198202.275.1140.1","BTS",1982,4,16,106,30,40.233333,-68.6,0,"DE",0.038
"318",526,"198202.276.1100.4","BTS",1982,4,16,106,30,40.266667,-68.95,0,"DE",0.038
"319",526,"198202.277.1100.2","BTS",1982,4,16,106,30,40.4,-69.1,0,"DE",0.038
"320",526,"198202.278.1100.6","BTS",1982,4,16,106,30,40.5,-69.083333,0,"DE",0.038
"321",526,"198202.279.1100.1","BTS",1982,4,17,107,30,40.75,-68.933333,0,"DE",0.038
"322",525,"198202.280.1130.7","BTS",1982,4,17,107,30,40.6,-68.833333,0,"DE",0.038
"323",525,"198202.281.1130.5","BTS",1982,4,17,107,30,40.483333,-68.6,0,"DE",0.038
"324",525,"198202.282.1150.1","BTS",1982,4,17,107,30,40.316667,-68.05,0,"DE",0.038
"325",525,"198202.283.1130.6","BTS",1982,4,17,107,30,40.516667,-67.883333,0,"DE",0.038
"326",525,"198202.284.1140.4","BTS",1982,4,17,107,30,40.433333,-67.866667,0,"DE",0.038
"327",525,"198202.285.1140.3","BTS",1982,4,17,107,30,40.4,-67.816667,0,"DE",0.038
"328",525,"198202.286.1140.2","BTS",1982,4,17,107,30,40.466667,-67.6,0,"DE",0.038
"329",525,"198202.287.1150.2","BTS",1982,4,17,107,30,40.483333,-67.433333,0,"DE",0.038
"330",525,"198202.288.1130.2","BTS",1982,4,17,107,30,40.6,-67.383333,0,"DE",0.038
"331",525,"198202.289.1130.4","BTS",1982,4,17,107,30,40.85,-67.283333,0,"DE",0.038
"332",525,"198202.290.1130.1","BTS",1982,4,17,107,30,41.016667,-67.216667,0,"DE",0.038
"333",525,"198202.291.1130.3","BTS",1982,4,18,108,30,41.016667,-67.383333,0,"DE",0.038
"334",525,"198202.292.1130.9","BTS",1982,4,18,108,30,40.883333,-67.733333,0,"DE",0.038
"335",525,"198202.293.1130.8","BTS",1982,4,18,108,30,40.733333,-68.266667,0,"DE",0.038
"336",525,"198202.294.1190.8","BTS",1982,4,18,108,30,40.75,-68.533333,0,"DE",0.038
"337",525,"198202.295.1190.6","BTS",1982,4,18,108,30,40.883333,-68.533333,0,"DE",0.038
"338",525,"198202.296.1190.4","BTS",1982,4,18,108,30,41.133333,-68.25,0,"DE",0.038
"339",522,"198202.297.1200.4","BTS",1982,4,18,108,30,41.3,-68.316667,0,"DE",0.038
"340",525,"198202.298.1190.3","BTS",1982,4,18,108,30,41.183333,-68.05,0,"DE",0.038
"341",525,"198202.299.1190.7","BTS",1982,4,18,108,30,41.15,-67.933333,0,"DE",0.038
"342",525,"198202.300.1190.2","BTS",1982,4,18,108,30,41.3,-67.75,0,"DE",0.038
"343",522,"198202.301.1200.1","BTS",1982,4,19,109,30,41.666667,-67.666667,0,"DE",0.038
"344",562,"198202.302.1190.1","BTS",1982,4,19,109,30,41.616667,-67.3,0,"DE",0.038
"345",562,"198202.303.1190.5","BTS",1982,4,19,109,30,41.8,-67.1,0,"DE",0.038
"346",562,"198202.304.1190.9","BTS",1982,4,19,109,30,41.816667,-67.016667,0,"DE",0.038
"347",562,"198202.305.1160.4","BTS",1982,4,19,109,30,41.55,-66.783333,0,"DE",0.038
"348",562,"198202.306.1160.10","BTS",1982,4,19,109,30,41.333333,-66.966667,0,"DE",0.038
"349",562,"198202.307.1160.8","BTS",1982,4,19,109,30,41.3,-66.85,0,"DE",0.038
"350",562,"198202.309.1160.3","BTS",1982,4,19,109,30,40.85,-66.783333,0,"DE",0.038
"351",562,"198202.310.1180.2","BTS",1982,4,19,109,30,40.766667,-66.733333,0,"DE",0.038
"352",562,"198202.311.1170.2","BTS",1982,4,19,109,30,40.933333,-66.566667,0,"DE",0.038
"353",552,"198202.313.1170.4","BTS",1982,4,20,110,30,41.316667,-66.233333,0,"DE",0.038
"354",552,"198202.314.1180.1","BTS",1982,4,20,110,30,41.5,-65.933333,1,"DE",0.038
"355",552,"198202.315.1160.1","BTS",1982,4,20,110,30,41.566667,-66.183333,0,"DE",0.038
"356",552,"198202.316.1160.5","BTS",1982,4,20,110,30,41.783333,-66.033333,0,"DE",0.038
"357",552,"198202.317.1170.3","BTS",1982,4,20,110,30,41.8,-65.833333,1,"DE",0.038
"358",551,"198202.318.1180.3","BTS",1982,4,20,110,30,41.9,-65.75,3,"DE",0.038
"359",551,"198202.319.1170.1","BTS",1982,4,20,110,30,42.033333,-65.983333,0,"DE",0.038
"360",551,"198202.320.1160.9","BTS",1982,4,20,110,30,41.883333,-66.05,0,"DE",0.038
"361",551,"198202.321.1160.2","BTS",1982,4,20,110,30,41.916667,-66.216667,0,"DE",0.038
"362",552,"198202.322.1160.6","BTS",1982,4,20,110,30,41.833333,-66.55,0,"DE",0.038
"363",551,"198202.323.1160.7","BTS",1982,4,20,110,30,41.983333,-66.45,0,"DE",0.038
"364",551,"198202.324.1210.3","BTS",1982,4,21,111,30,42.083333,-66.5,0,"DE",0.038
"365",551,"198202.325.1220.3","BTS",1982,4,21,111,30,42.166667,-66.633333,0,"DE",0.038
"366",551,"198202.326.1290.2","BTS",1982,4,21,111,30,42.233333,-66.866667,0,"DE",0.038
"367",551,"198202.327.1290.7","BTS",1982,4,21,111,30,42.266667,-66.716667,0,"DE",0.038
"368",464,"198202.328.1300.3","BTS",1982,4,21,111,30,42.383333,-66.833333,1,"DE",0.038
"369",464,"198202.329.1300.1","BTS",1982,4,21,111,30,42.416667,-66.583333,0,"DE",0.038
"370",464,"198202.330.1290.8","BTS",1982,4,21,111,30,42.566667,-66.666667,5,"DE",0.038
"371",464,"198202.331.1310.7","BTS",1982,4,21,111,30,42.65,-66.55,2,"DE",0.038
"372",464,"198202.332.1310.4","BTS",1982,4,21,111,30,42.65,-66.366667,7,"DE",0.038
"373",464,"198202.333.1320.1","BTS",1982,4,21,111,30,42.616667,-66.116667,0,"DE",0.038
"374",464,"198202.334.1290.6","BTS",1982,4,21,111,30,42.466667,-66.166667,0,"DE",0.038
"375",464,"198202.335.1310.3","BTS",1982,4,21,111,30,42.433333,-65.833333,0,"DE",0.038
"376",464,"198202.336.1310.2","BTS",1982,4,22,112,30,42.35,-65.65,0,"DE",0.038
"377",464,"198202.337.1320.4","BTS",1982,4,22,112,30,42.483333,-65.716667,0,"DE",0.038
"378",464,"198202.338.1320.3","BTS",1982,4,22,112,30,42.683333,-65.533333,0,"DE",0.038
"379",464,"198202.342.1310.1","BTS",1982,4,22,112,30,42.733333,-66.4,0,"DE",0.038
"380",521,"198202.343.1250.6","BTS",1982,4,27,117,30,41.7,-69.9,0,"DE",0.038
"381",521,"198202.345.1250.4","BTS",1982,4,27,117,20,41.9,-69.866667,0,"DE",0.038
"382",521,"198202.346.1240.4","BTS",1982,4,27,117,30,42,-69.783333,1,"DE",0.038
"383",521,"198202.347.1270.4","BTS",1982,4,27,117,30,42.116667,-69.8,0,"DE",0.038
"384",521,"198202.348.1280.4","BTS",1982,4,27,117,30,42.233333,-69.616667,0,"DE",0.038
"385",515,"198202.349.1280.1","BTS",1982,4,27,117,30,42.35,-69.65,0,"DE",0.038
"386",521,"198202.350.1280.3","BTS",1982,4,27,117,30,42.283333,-69.516667,0,"DE",0.038
"387",515,"198202.351.1280.6","BTS",1982,4,27,117,30,42.4,-69.283333,0,"DE",0.038
"388",515,"198202.352.1370.4","BTS",1982,4,28,118,30,42.916667,-69.166667,0,"DE",0.038
"389",515,"198202.353.1370.2","BTS",1982,4,28,118,30,42.716667,-68.966667,2,"DE",0.038
"390",515,"198202.354.1370.3","BTS",1982,4,28,118,30,42.65,-68.75,0,"DE",0.038
"391",515,"198202.355.1280.5","BTS",1982,4,28,118,30,42.633333,-68.516667,0,"DE",0.038
"392",515,"198202.356.1370.5","BTS",1982,4,28,118,30,42.783333,-68.5,0,"DE",0.038
"393",515,"198202.357.1290.1","BTS",1982,4,29,119,30,42.583333,-67.983333,3,"DE",0.038
"394",515,"198202.358.1290.4","BTS",1982,4,30,120,30,42.566667,-68.166667,1,"DE",0.038
"395",522,"198202.359.1240.5","BTS",1982,4,30,120,30,42.316667,-68.683333,0,"DE",0.038
"396",515,"198202.360.1280.7","BTS",1982,4,30,120,30,42.4,-68.833333,0,"DE",0.038
"397",522,"198202.361.1240.1","BTS",1982,4,30,120,30,42.3,-68.75,0,"DE",0.038
"398",521,"198202.362.1240.2","BTS",1982,4,30,120,30,42.166667,-69.116667,0,"DE",0.038
"399",521,"198202.363.1240.3","BTS",1982,4,30,120,30,41.783333,-69.083333,0,"DE",0.038
"400",521,"198202.364.1240.6","BTS",1982,4,30,120,30,41.75,-69.216667,0,"DE",0.038
"401",521,"198202.365.1230.1","BTS",1982,4,30,120,30,41.45,-69.283333,0,"DE",0.038
"402",521,"198202.366.1250.2","BTS",1982,4,30,120,30,41.383333,-69.35,0,"DE",0.038
"403",521,"198202.367.1250.1","BTS",1982,4,30,120,30,41.433333,-69.483333,0,"DE",0.038
"404",521,"198202.369.1250.3","BTS",1982,5,1,121,30,41.233333,-69.35,0,"DE",0.038
"405",521,"198202.370.1230.2","BTS",1982,5,1,121,30,41.233333,-68.933333,0,"DE",0.038
"406",522,"198202.371.1230.4","BTS",1982,5,1,121,30,41.15,-68.616667,0,"DE",0.038
"407",522,"198202.372.1230.3","BTS",1982,5,1,121,30,41.383333,-68.566667,0,"DE",0.038
"408",522,"198202.373.1230.5","BTS",1982,5,1,121,30,41.416667,-68.483333,0,"DE",0.038
"409",522,"198202.374.1200.3","BTS",1982,5,1,121,30,41.633333,-68.35,0,"DE",0.038
"410",522,"198202.375.1210.4","BTS",1982,5,1,121,30,41.733333,-68.2,0,"DE",0.038
"411",522,"198202.376.1200.2","BTS",1982,5,1,121,30,41.766667,-68.1,0,"DE",0.038
"412",522,"198202.377.1210.2","BTS",1982,5,1,121,30,41.8,-68.1,0,"DE",0.038
"413",522,"198202.378.1220.4","BTS",1982,5,1,121,30,41.816667,-68.216667,0,"DE",0.038
"414",522,"198202.379.1290.3","BTS",1982,5,1,121,30,42,-68.166667,0,"DE",0.038
"415",522,"198202.380.1220.1","BTS",1982,5,2,122,30,42.133333,-67.75,0,"DE",0.038
"416",561,"198202.381.1200.5","BTS",1982,5,2,122,30,41.966667,-67.566667,0,"DE",0.038
"417",561,"198202.382.1200.6","BTS",1982,5,2,122,30,41.983333,-67.233333,0,"DE",0.038
"418",551,"198202.383.1210.1","BTS",1982,5,2,122,30,42.083333,-67.066667,0,"DE",0.038
"419",561,"198202.384.1220.2","BTS",1982,5,2,122,30,42.166667,-67.35,0,"DE",0.038
"420",464,"198202.385.1300.2","BTS",1982,5,2,122,30,42.466667,-67.133333,0,"DE",0.038
"421",464,"198202.386.1290.5","BTS",1982,5,2,122,30,42.666667,-67.4,3,"DE",0.038
"422",464,"198202.387.1360.8","BTS",1982,5,2,122,30,42.833333,-67.383333,2,"DE",0.038
"423",465,"198202.388.1360.3","BTS",1982,5,2,122,30,43.233333,-67.566667,0,"DE",0.038
"424",465,"198202.389.1360.2","BTS",1982,5,3,123,30,43.266667,-67.433333,0,"DE",0.038
"425",465,"198202.390.1360.6","BTS",1982,5,3,123,30,43.3,-67,1,"DE",0.038
"426",465,"198202.391.1340.2","BTS",1982,5,3,123,30,43.033333,-66.916667,0,"DE",0.038
"427",464,"198202.392.1360.5","BTS",1982,5,3,123,30,42.9,-66.833333,1,"DE",0.038
"428",465,"198202.393.1310.6","BTS",1982,5,3,123,22,43,-66.5,1,"DE",0.038
"429",465,"198202.395.1330.3","BTS",1982,5,3,123,30,43.466667,-66.533333,0,"DE",0.038
"430",465,"198202.396.1340.5","BTS",1982,5,3,123,30,43.7,-66.866667,3,"DE",0.038
"431",511,"198202.397.1340.6","BTS",1982,5,4,124,30,43.883333,-67.066667,0,"DE",0.038
"432",511,"198202.398.1340.3","BTS",1982,5,4,124,30,44,-66.983333,0,"DE",0.038
"433",465,"198202.399.1340.4","BTS",1982,5,4,124,30,43.883333,-66.833333,0,"DE",0.038
"434",465,"198202.400.1330.2","BTS",1982,5,4,124,20,43.75,-66.55,0,"DE",0.038
"435",466,"198202.401.1330.4","BTS",1982,5,4,124,30,44.05,-66.416667,0,"DE",0.038
"436",466,"198202.402.1330.1","BTS",1982,5,4,124,30,44.183333,-66.55,0,"DE",0.038
"437",466,"198202.403.1350.4","BTS",1982,5,4,124,30,44.333333,-66.533333,0,"DE",0.038
"438",466,"198202.404.1350.2","BTS",1982,5,4,124,30,44.466667,-66.233333,0,"DE",0.038
"439",511,"198202.405.1350.3","BTS",1982,5,4,124,30,44.35,-67.083333,0,"DE",0.038
"440",511,"198202.406.1350.1","BTS",1982,5,4,124,30,44.3,-67.15,0,"DE",0.038
"441",511,"198202.407.1360.1","BTS",1982,5,4,124,30,44.233333,-67.383333,0,"DE",0.038
"442",511,"198202.408.1390.2","BTS",1982,5,5,125,30,44.4,-67.5,0,"DE",0.038
"443",512,"198202.409.1390.4","BTS",1982,5,5,125,30,44.2,-67.95,0,"DE",0.038
"444",512,"198202.410.1390.1","BTS",1982,5,5,125,30,43.983333,-68.433333,0,"DE",0.038
"445",512,"198202.411.1380.3","BTS",1982,5,5,125,30,43.833333,-68.483333,0,"DE",0.038
"446",512,"198202.412.1380.1","BTS",1982,5,5,125,30,43.666667,-68.316667,0,"DE",0.038
"447",512,"198202.413.1360.4","BTS",1982,5,5,125,30,43.533333,-67.983333,2,"DE",0.038
"448",512,"198202.414.1360.7","BTS",1982,5,5,125,30,43.416667,-68.1,0,"DE",0.038
"449",515,"198202.415.1380.5","BTS",1982,5,5,125,30,43.316667,-68.633333,0,"DE",0.038
"450",512,"198202.416.1380.4","BTS",1982,5,5,125,30,43.433333,-68.833333,0,"DE",0.038
"451",513,"198202.418.1380.2","BTS",1982,5,6,126,30,43.583333,-69.4,0,"DE",0.038
"452",513,"198202.419.1400.1","BTS",1982,5,6,126,20,43.516667,-69.633333,0,"DE",0.038
"453",513,"198202.420.1370.1","BTS",1982,5,6,126,30,43.2,-69.85,0,"DE",0.038
"454",513,"198202.421.1270.2","BTS",1982,5,6,126,30,43.05,-70,0,"DE",0.038
"455",513,"198202.422.1280.2","BTS",1982,5,6,126,30,42.866667,-69.783333,0,"DE",0.038
"456",514,"198202.423.1260.4","BTS",1982,5,6,126,30,42.7,-70.183333,5,"DE",0.038
"457",513,"198202.424.1270.3","BTS",1982,5,6,126,30,42.966667,-70.233333,0,"DE",0.038
"458",513,"198202.425.1270.1","BTS",1982,5,6,126,30,43.083333,-70.333333,0,"DE",0.038
"459",513,"198202.426.1400.2","BTS",1982,5,6,126,30,43,-70.466667,0,"DE",0.038
"460",514,"198202.428.1400.3","BTS",1982,5,7,127,30,42.816667,-70.6,0,"DE",0.038
"461",514,"198202.429.1260.7","BTS",1982,5,7,127,30,42.716667,-70.5,0,"DE",0.038
"462",514,"198202.430.1260.1","BTS",1982,5,7,127,23,42.466667,-70.283333,1,"DE",0.038
"463",514,"198202.432.1260.2","BTS",1982,5,7,127,30,42.416667,-70.283333,0,"DE",0.038
"464",514,"198202.433.1260.3","BTS",1982,5,7,127,30,42.35,-70.25,0,"DE",0.038
"465",514,"198202.434.1260.5","BTS",1982,5,7,127,30,42.333333,-70.316667,0,"DE",0.038
"466",514,"198202.437.1260.8","BTS",1982,5,7,127,30,42.216667,-70.483333,0,"DE",0.038
"467",526,"198303.240.1100.7","BTS",1983,4,4,94,30,40.233333,-69.85,0,"AL",0.038
"468",526,"198303.241.1110.1","BTS",1983,4,4,94,30,39.983333,-69.766667,0,"AL",0.038
"469",526,"198303.242.1120.3","BTS",1983,4,4,94,30,39.916667,-69.783333,0,"AL",0.038
"470",526,"198303.243.1110.3","BTS",1983,4,5,95,30,40.05,-69.233333,0,"AL",0.038
"471",526,"198303.244.1100.5","BTS",1983,4,5,95,30,40.316667,-69.35,0,"AL",0.038
"472",526,"198303.245.1100.2","BTS",1983,4,5,95,30,40.366667,-69.116667,0,"AL",0.038
"473",525,"198303.246.1130.6","BTS",1983,4,5,95,30,40.333333,-68.8,0,"AL",0.038
"474",526,"198303.247.1120.2","BTS",1983,4,5,95,30,40.083333,-68.866667,0,"AL",0.038
"475",525,"198303.248.1150.2","BTS",1983,4,5,95,30,40.1,-68.683333,0,"AL",0.038
"476",525,"198303.249.1140.3","BTS",1983,4,5,95,30,40.15,-68.683333,0,"AL",0.038
"477",525,"198303.250.1130.2","BTS",1983,4,5,95,30,40.4,-68.533333,0,"AL",0.038
"478",525,"198303.251.1140.1","BTS",1983,4,5,95,30,40.333333,-68.416667,0,"AL",0.038
"479",525,"198303.252.1130.4","BTS",1983,4,5,95,30,40.566667,-68.133333,0,"AL",0.038
"480",525,"198303.253.1150.1","BTS",1983,4,6,96,30,40.35,-67.766667,0,"AL",0.038
"481",525,"198303.254.1140.4","BTS",1983,4,6,96,30,40.516667,-67.5,0,"AL",0.038
"482",525,"198303.255.1130.7","BTS",1983,4,6,96,30,40.7,-67.75,0,"AL",0.038
"483",525,"198303.256.1130.3","BTS",1983,4,6,96,30,40.9,-67.8,0,"AL",0.038
"484",525,"198303.257.1130.8","BTS",1983,4,6,96,30,40.733333,-68.083333,0,"AL",0.038
"485",525,"198303.258.1130.9","BTS",1983,4,6,96,30,40.783333,-68.133333,0,"AL",0.038
"486",525,"198303.259.1130.5","BTS",1983,4,6,96,30,40.716667,-68.4,0,"AL",0.038
"487",525,"198303.260.1190.2","BTS",1983,4,6,96,30,40.883333,-68.583333,0,"AL",0.038
"488",525,"198303.261.1190.9","BTS",1983,4,6,96,30,40.8,-68.633333,0,"AL",0.038
"489",525,"198303.262.1130.1","BTS",1983,4,6,96,30,40.566667,-68.833333,0,"AL",0.038
"490",526,"198303.263.1100.4","BTS",1983,4,6,96,30,40.6,-68.9,0,"AL",0.038
"491",526,"198303.264.1100.6","BTS",1983,4,7,97,30,40.583333,-69.516667,0,"AL",0.038
"492",526,"198303.265.1090.2","BTS",1983,4,7,97,30,40.716667,-69.466667,0,"AL",0.038
"493",526,"198303.266.1090.3","BTS",1983,4,7,97,30,40.933333,-69.7,0,"AL",0.038
"494",526,"198303.270.1090.4","BTS",1983,4,7,97,30,40.95,-69.283333,0,"AL",0.038
"495",521,"198303.271.1250.4","BTS",1983,4,7,97,30,41.083333,-69.266667,0,"AL",0.038
"496",521,"198303.272.1250.3","BTS",1983,4,7,97,30,41.166667,-69.283333,0,"AL",0.038
"497",521,"198303.275.1250.2","BTS",1983,4,7,97,30,41.766667,-69.85,0,"AL",0.038
"498",521,"198303.276.1230.4","BTS",1983,4,7,97,30,41.666667,-69.583333,0,"AL",0.038
"499",521,"198303.277.1230.2","BTS",1983,4,7,97,30,41.583333,-69.466667,0,"AL",0.038
"500",521,"198303.278.1240.3","BTS",1983,4,12,102,30,41.883333,-69.683333,0,"AL",0.038
"501",521,"198303.281.1280.1","BTS",1983,4,12,102,30,42,-69.383333,0,"AL",0.038
"502",521,"198303.282.1240.6","BTS",1983,4,12,102,30,41.783333,-69.133333,0,"AL",0.038
"503",521,"198303.283.1240.1","BTS",1983,4,12,102,30,41.65,-69.15,0,"AL",0.038
"504",522,"198303.285.1200.2","BTS",1983,4,12,102,30,41.55,-68.416667,0,"AL",0.038
"505",522,"198303.286.1200.3","BTS",1983,4,12,102,30,41.6,-68.25,0,"AL",0.038
"506",522,"198303.287.1200.6","BTS",1983,4,13,103,30,41.433333,-68.216667,0,"AL",0.038
"507",522,"198303.288.1200.4","BTS",1983,4,13,103,30,41.233333,-68.35,0,"AL",0.038
"508",522,"198303.289.1230.5","BTS",1983,4,13,103,30,41.25,-68.8,0,"AL",0.038
"509",522,"198303.290.1230.1","BTS",1983,4,13,103,30,41.033333,-68.716667,0,"AL",0.038
"510",522,"198303.291.1230.3","BTS",1983,4,13,103,30,41,-68.8,0,"AL",0.038
"511",522,"198303.292.1190.7","BTS",1983,4,13,103,30,41.033333,-68.45,0,"AL",0.038
"512",522,"198303.293.1190.6","BTS",1983,4,13,103,30,41.016667,-68.366667,0,"AL",0.038
"513",525,"198303.294.1190.1","BTS",1983,4,13,103,30,40.966667,-68.233333,0,"AL",0.038
"514",525,"198303.295.1190.8","BTS",1983,4,13,103,30,41.1,-67.833333,0,"AL",0.038
"515",525,"198303.296.1190.4","BTS",1983,4,13,103,30,41.15,-67.783333,0,"AL",0.038
"516",522,"198303.297.1190.3","BTS",1983,4,14,104,30,41.466667,-67.783333,0,"AL",0.038
"517",522,"198303.298.1200.5","BTS",1983,4,14,104,30,41.633333,-67.783333,0,"AL",0.038
"518",562,"198303.299.1190.5","BTS",1983,4,14,104,30,41.433333,-67.516667,0,"AL",0.038
"519",562,"198303.300.1160.1","BTS",1983,4,14,104,30,41.466667,-67.1,0,"AL",0.038
"520",525,"198303.301.1160.3","BTS",1983,4,14,104,30,41.133333,-67.216667,0,"AL",0.038
"521",525,"198303.303.1140.2","BTS",1983,4,14,104,30,40.683333,-66.966667,0,"AL",0.038
"522",562,"198303.304.1150.3","BTS",1983,4,14,104,30,40.733333,-66.783333,0,"AL",0.038
"523",562,"198303.305.1180.1","BTS",1983,4,14,104,22,40.883333,-66.55,0,"AL",0.038
"524",562,"198303.306.1170.3","BTS",1983,4,14,104,30,40.95,-66.566667,0,"AL",0.038
"525",562,"198303.307.1160.5","BTS",1983,4,15,105,30,41.2,-66.683333,0,"AL",0.038
"526",562,"198303.308.1160.2","BTS",1983,4,15,105,30,41.316667,-66.7,0,"AL",0.038
"527",562,"198303.309.1160.8","BTS",1983,4,15,105,30,41.433333,-66.65,0,"AL",0.038
"528",552,"198303.310.1160.4","BTS",1983,4,15,105,30,41.516667,-66.283333,0,"AL",0.038
"529",552,"198303.312.1170.2","BTS",1983,4,15,105,30,41.483333,-65.983333,0,"AL",0.038
"530",552,"198303.313.1170.4","BTS",1983,4,15,105,30,41.733333,-65.783333,1,"AL",0.038
"531",552,"198303.314.1180.2","BTS",1983,4,15,105,21,41.8,-65.733333,0,"AL",0.038
"532",551,"198303.316.1170.1","BTS",1983,4,15,105,30,41.85,-65.85,0,"AL",0.038
"533",551,"198303.317.1160.6","BTS",1983,4,16,106,30,42.016667,-66.116667,0,"AL",0.038
"534",464,"198303.319.1310.3","BTS",1983,4,16,106,30,42.266667,-65.516667,0,"AL",0.038
"535",464,"198303.324.1320.4","BTS",1983,4,16,106,30,42.516667,-65.633333,0,"AL",0.038
"536",464,"198303.326.1320.1","BTS",1983,4,16,106,30,42.833333,-65.933333,0,"AL",0.038
"537",465,"198303.328.1310.7","BTS",1983,4,16,106,20,43,-66.4,0,"AL",0.038
