"","V1","V2"
"7112",42.95,-70.65
"7113",42.95,-70.6
"7114",42.95,-70.55
"7115",42.95,-70.5
"7116",42.95,-70.45
"7117",42.95,-70.4
"7118",42.95,-70.35
"7119",42.95,-70.3
"7120",42.95,-70.25
"7121",42.95,-70.2
"7122",42.95,-70.15
"7123",42.95,-70.1
"7124",42.95,-70.05
"7125",42.95,-70
"7126",42.95,-69.95
"7127",42.95,-69.9
"7128",42.95,-69.85
"7129",42.95,-69.8
"7130",42.95,-69.75
"7131",42.95,-69.7
"7132",42.95,-69.65
"7133",42.95,-69.6
"7134",42.95,-69.55
"7135",42.95,-69.5
"7136",42.95,-69.45
"7137",42.95,-69.4
"7138",42.95,-69.35
"7139",42.95,-69.3
"7140",42.95,-69.25
"7141",42.95,-69.2
"7142",42.95,-69.15
"7143",42.95,-69.1
"7144",42.95,-69.05
"7145",42.95,-69
"7146",42.95,-68.95
"7147",42.95,-68.9
"7148",42.95,-68.85
"7149",42.95,-68.8
"7150",42.95,-68.75
"7151",42.95,-68.7
"7152",42.95,-68.65
"7153",42.95,-68.6
"7154",42.95,-68.55
"7155",42.95,-68.5
"7156",42.95,-68.45
"7157",42.95,-68.4
"7158",42.95,-68.35
"7159",42.95,-68.3
"7160",42.95,-68.25
"7161",42.95,-68.2
"7162",42.95,-68.15
"7163",42.95,-68.1
"7164",42.95,-68.05
"7165",42.95,-68
"7166",42.95,-67.95
"7167",42.95,-67.9
"7168",42.95,-67.85
"7169",42.95,-67.8
"7170",42.95,-67.75
"7171",42.95,-67.7
"7172",42.95,-67.65
"7173",42.95,-67.6
"7174",42.95,-67.55
"7175",42.95,-67.5
"7176",42.95,-67.45
"7177",42.95,-67.4
"7178",42.95,-67.35
"7179",42.95,-67.3
"7180",42.95,-67.25
"7181",42.95,-67.2
"7182",42.95,-67.15
"7183",42.95,-67.1
"7184",42.95,-67.05
"7185",42.95,-67
"7186",42.95,-66.95
"7187",42.95,-66.9
"7188",42.95,-66.85
"7189",42.95,-66.8
"7190",42.95,-66.75
"7191",42.95,-66.7
"7192",42.95,-66.65
"7193",42.95,-66.6
"7194",42.95,-66.55
"7195",42.95,-66.5
"7196",42.95,-66.45
"7197",42.95,-66.4
"7198",42.95,-66.35
"7199",42.95,-66.3
"7200",42.95,-66.25
"7201",42.95,-66.2
"7202",42.95,-66.15
"7203",42.95,-66.1
"7204",42.95,-66.05
"7205",42.95,-66
"7206",42.95,-65.95
"7207",42.95,-65.9
"7208",42.95,-65.85
"7209",42.95,-65.8
"7210",42.95,-65.75
"7211",42.95,-65.7
"7212",42.95,-65.65
"7213",42.95,-65.6
"7214",42.95,-65.55
"7215",42.95,-65.5
"7216",43,-71
"7217",43,-70.95
"7218",43,-70.9
"7219",43,-70.85
"7220",43,-70.8
"7221",43,-70.75
"7222",43,-70.7
"7223",43,-70.65
"7224",43,-70.6
"7225",43,-70.55
"7226",43,-70.5
"7227",43,-70.45
"7228",43,-70.4
"7229",43,-70.35
"7230",43,-70.3
"7231",43,-70.25
"7232",43,-70.2
"7233",43,-70.15
"7234",43,-70.1
"7235",43,-70.05
"7236",43,-70
"7237",43,-69.95
"7238",43,-69.9
"7239",43,-69.85
"7240",43,-69.8
"7241",43,-69.75
"7242",43,-69.7
"7243",43,-69.65
"7244",43,-69.6
"7245",43,-69.55
"7246",43,-69.5
"7247",43,-69.45
"7248",43,-69.4
"7249",43,-69.35
"7250",43,-69.3
"7251",43,-69.25
"7252",43,-69.2
"7253",43,-69.15
"7254",43,-69.1
"7255",43,-69.05
"7256",43,-69
"7257",43,-68.95
"7258",43,-68.9
"7259",43,-68.85
"7260",43,-68.8
"7261",43,-68.75
"7262",43,-68.7
"7263",43,-68.65
"7264",43,-68.6
"7265",43,-68.55
"7266",43,-68.5
"7267",43,-68.45
"7268",43,-68.4
"7269",43,-68.35
"7270",43,-68.3
"7271",43,-68.25
"7272",43,-68.2
"7273",43,-68.15
"7274",43,-68.1
"7275",43,-68.05
"7276",43,-68
"7277",43,-67.95
"7278",43,-67.9
"7279",43,-67.85
"7280",43,-67.8
"7281",43,-67.75
"7282",43,-67.7
"7283",43,-67.65
"7284",43,-67.6
"7285",43,-67.55
"7286",43,-67.5
"7287",43,-67.45
"7288",43,-67.4
"7289",43,-67.35
"7290",43,-67.3
"7291",43,-67.25
"7292",43,-67.2
"7293",43,-67.15
"7294",43,-67.1
"7295",43,-67.05
"7296",43,-67
"7297",43,-66.95
"7298",43,-66.9
"7299",43,-66.85
"7300",43,-66.8
"7301",43,-66.75
"7302",43,-66.7
"7303",43,-66.65
"7304",43,-66.6
"7305",43,-66.55
"7306",43,-66.5
"7307",43,-66.45
"7308",43,-66.4
"7309",43,-66.35
"7310",43,-66.3
"7311",43,-66.25
"7312",43,-66.2
"7313",43,-66.15
"7314",43,-66.1
"7315",43,-66.05
"7316",43,-66
"7317",43,-65.95
"7318",43,-65.9
"7319",43,-65.85
"7320",43,-65.8
"7321",43,-65.75
"7322",43,-65.7
"7323",43,-65.65
"7324",43,-65.6
"7325",43,-65.55
"7326",43,-65.5
"7327",43.05,-71
"7328",43.05,-70.95
"7329",43.05,-70.9
"7330",43.05,-70.85
"7331",43.05,-70.8
"7332",43.05,-70.75
"7333",43.05,-70.7
"7334",43.05,-70.65
"7335",43.05,-70.6
"7336",43.05,-70.55
"7337",43.05,-70.5
"7338",43.05,-70.45
"7339",43.05,-70.4
"7340",43.05,-70.35
"7341",43.05,-70.3
"7342",43.05,-70.25
"7343",43.05,-70.2
"7344",43.05,-70.15
"7345",43.05,-70.1
"7346",43.05,-70.05
"7347",43.05,-70
"7348",43.05,-69.95
"7349",43.05,-69.9
"7350",43.05,-69.85
"7351",43.05,-69.8
"7352",43.05,-69.75
"7353",43.05,-69.7
"7354",43.05,-69.65
"7355",43.05,-69.6
"7356",43.05,-69.55
"7357",43.05,-69.5
"7358",43.05,-69.45
"7359",43.05,-69.4
"7360",43.05,-69.35
"7361",43.05,-69.3
"7362",43.05,-69.25
"7363",43.05,-69.2
"7364",43.05,-69.15
"7365",43.05,-69.1
"7366",43.05,-69.05
"7367",43.05,-69
"7368",43.05,-68.95
"7369",43.05,-68.9
"7370",43.05,-68.85
"7371",43.05,-68.8
"7372",43.05,-68.75
"7373",43.05,-68.7
"7374",43.05,-68.65
"7375",43.05,-68.6
"7376",43.05,-68.55
"7377",43.05,-68.5
"7378",43.05,-68.45
"7379",43.05,-68.4
"7380",43.05,-68.35
"7381",43.05,-68.3
"7382",43.05,-68.25
"7383",43.05,-68.2
"7384",43.05,-68.15
"7385",43.05,-68.1
"7386",43.05,-68.05
"7387",43.05,-68
"7388",43.05,-67.95
"7389",43.05,-67.9
"7390",43.05,-67.85
"7391",43.05,-67.8
"7392",43.05,-67.75
"7393",43.05,-67.7
"7394",43.05,-67.65
"7395",43.05,-67.6
"7396",43.05,-67.55
"7397",43.05,-67.5
"7398",43.05,-67.45
"7399",43.05,-67.4
"7400",43.05,-67.35
"7401",43.05,-67.3
"7402",43.05,-67.25
"7403",43.05,-67.2
"7404",43.05,-67.15
"7405",43.05,-67.1
"7406",43.05,-67.05
"7407",43.05,-67
"7408",43.05,-66.95
"7409",43.05,-66.9
"7410",43.05,-66.85
"7411",43.05,-66.8
"7412",43.05,-66.75
"7413",43.05,-66.7
"7414",43.05,-66.65
"7415",43.05,-66.6
"7416",43.05,-66.55
"7417",43.05,-66.5
"7418",43.05,-66.45
"7419",43.05,-66.4
"7420",43.05,-66.35
"7421",43.05,-66.3
"7422",43.05,-66.25
"7423",43.05,-66.2
"7424",43.05,-66.15
"7425",43.05,-66.1
"7426",43.05,-66.05
"7427",43.05,-66
"7428",43.05,-65.95
"7429",43.05,-65.9
"7430",43.05,-65.85
"7431",43.05,-65.8
"7432",43.05,-65.75
"7433",43.05,-65.7
"7434",43.05,-65.65
"7435",43.05,-65.6
"7436",43.05,-65.55
"7437",43.05,-65.5
"7438",43.1,-71
"7439",43.1,-70.95
"7440",43.1,-70.9
"7441",43.1,-70.85
"7442",43.1,-70.8
"7443",43.1,-70.75
"7444",43.1,-70.7
"7445",43.1,-70.65
"7446",43.1,-70.6
"7447",43.1,-70.55
"7448",43.1,-70.5
"7449",43.1,-70.45
"7450",43.1,-70.4
"7451",43.1,-70.35
"7452",43.1,-70.3
"7453",43.1,-70.25
"7454",43.1,-70.2
"7455",43.1,-70.15
"7456",43.1,-70.1
"7457",43.1,-70.05
"7458",43.1,-70
"7459",43.1,-69.95
"7460",43.1,-69.9
"7461",43.1,-69.85
"7462",43.1,-69.8
"7463",43.1,-69.75
"7464",43.1,-69.7
"7465",43.1,-69.65
"7466",43.1,-69.6
"7467",43.1,-69.55
"7468",43.1,-69.5
"7469",43.1,-69.45
"7470",43.1,-69.4
"7471",43.1,-69.35
"7472",43.1,-69.3
"7473",43.1,-69.25
"7474",43.1,-69.2
"7475",43.1,-69.15
"7476",43.1,-69.1
"7477",43.1,-69.05
"7478",43.1,-69
"7479",43.1,-68.95
"7480",43.1,-68.9
"7481",43.1,-68.85
"7482",43.1,-68.8
"7483",43.1,-68.75
"7484",43.1,-68.7
"7485",43.1,-68.65
"7486",43.1,-68.6
"7487",43.1,-68.55
"7488",43.1,-68.5
"7489",43.1,-68.45
"7490",43.1,-68.4
"7491",43.1,-68.35
"7492",43.1,-68.3
"7493",43.1,-68.25
"7494",43.1,-68.2
"7495",43.1,-68.15
"7496",43.1,-68.1
"7497",43.1,-68.05
"7498",43.1,-68
"7499",43.1,-67.95
"7500",43.1,-67.9
"7501",43.1,-67.85
"7502",43.1,-67.8
"7503",43.1,-67.75
"7504",43.1,-67.7
"7505",43.1,-67.65
"7506",43.1,-67.6
"7507",43.1,-67.55
"7508",43.1,-67.5
"7509",43.1,-67.45
"7510",43.1,-67.4
"7511",43.1,-67.35
"7512",43.1,-67.3
"7513",43.1,-67.25
"7514",43.1,-67.2
"7515",43.1,-67.15
"7516",43.1,-67.1
"7517",43.1,-67.05
"7518",43.1,-67
"7519",43.1,-66.95
"7520",43.1,-66.9
"7521",43.1,-66.85
"7522",43.1,-66.8
"7523",43.1,-66.75
"7524",43.1,-66.7
"7525",43.1,-66.65
"7526",43.1,-66.6
"7527",43.1,-66.55
"7528",43.1,-66.5
"7529",43.1,-66.45
"7530",43.1,-66.4
"7531",43.1,-66.35
"7532",43.1,-66.3
"7533",43.1,-66.25
"7534",43.1,-66.2
"7535",43.1,-66.15
"7536",43.1,-66.1
"7537",43.1,-66.05
"7538",43.1,-66
"7539",43.1,-65.95
"7540",43.1,-65.9
"7541",43.1,-65.85
"7542",43.1,-65.8
"7543",43.1,-65.75
"7544",43.1,-65.7
"7545",43.1,-65.65
"7546",43.1,-65.6
"7547",43.1,-65.55
"7548",43.1,-65.5
"7549",43.15,-71
"7550",43.15,-70.95
"7551",43.15,-70.9
"7552",43.15,-70.85
"7553",43.15,-70.8
"7554",43.15,-70.75
"7555",43.15,-70.7
"7556",43.15,-70.65
"7557",43.15,-70.6
"7558",43.15,-70.55
"7559",43.15,-70.5
"7560",43.15,-70.45
"7561",43.15,-70.4
"7562",43.15,-70.35
"7563",43.15,-70.3
"7564",43.15,-70.25
"7565",43.15,-70.2
"7566",43.15,-70.15
"7567",43.15,-70.1
"7568",43.15,-70.05
"7569",43.15,-70
"7570",43.15,-69.95
"7571",43.15,-69.9
"7572",43.15,-69.85
"7573",43.15,-69.8
"7574",43.15,-69.75
"7575",43.15,-69.7
"7576",43.15,-69.65
"7577",43.15,-69.6
"7578",43.15,-69.55
"7579",43.15,-69.5
"7580",43.15,-69.45
"7581",43.15,-69.4
"7582",43.15,-69.35
"7583",43.15,-69.3
"7584",43.15,-69.25
"7585",43.15,-69.2
"7586",43.15,-69.15
"7587",43.15,-69.1
"7588",43.15,-69.05
"7589",43.15,-69
"7590",43.15,-68.95
"7591",43.15,-68.9
"7592",43.15,-68.85
"7593",43.15,-68.8
"7594",43.15,-68.75
"7595",43.15,-68.7
"7596",43.15,-68.65
"7597",43.15,-68.6
"7598",43.15,-68.55
"7599",43.15,-68.5
"7600",43.15,-68.45
"7601",43.15,-68.4
"7602",43.15,-68.35
"7603",43.15,-68.3
"7604",43.15,-68.25
"7605",43.15,-68.2
"7606",43.15,-68.15
"7607",43.15,-68.1
"7608",43.15,-68.05
"7609",43.15,-68
"7610",43.15,-67.95
"7611",43.15,-67.9
"7612",43.15,-67.85
"7613",43.15,-67.8
"7614",43.15,-67.75
"7615",43.15,-67.7
"7616",43.15,-67.65
"7617",43.15,-67.6
"7618",43.15,-67.55
"7619",43.15,-67.5
"7620",43.15,-67.45
"7621",43.15,-67.4
"7622",43.15,-67.35
"7623",43.15,-67.3
"7624",43.15,-67.25
"7625",43.15,-67.2
"7626",43.15,-67.15
"7627",43.15,-67.1
"7628",43.15,-67.05
"7629",43.15,-67
"7630",43.15,-66.95
"7631",43.15,-66.9
"7632",43.15,-66.85
"7633",43.15,-66.8
"7634",43.15,-66.75
"7635",43.15,-66.7
"7636",43.15,-66.65
"7637",43.15,-66.6
"7638",43.15,-66.55
"7639",43.15,-66.5
"7640",43.15,-66.45
"7641",43.15,-66.4
"7642",43.15,-66.35
"7643",43.15,-66.3
"7644",43.15,-66.25
"7645",43.15,-66.2
"7646",43.15,-66.15
"7647",43.15,-66.1
"7648",43.15,-66.05
"7649",43.15,-66
"7650",43.15,-65.95
"7651",43.15,-65.9
"7652",43.15,-65.85
"7653",43.15,-65.8
"7654",43.15,-65.75
"7655",43.15,-65.7
"7656",43.15,-65.65
"7657",43.15,-65.6
"7658",43.15,-65.55
"7659",43.15,-65.5
"7660",43.2,-71
"7661",43.2,-70.95
"7662",43.2,-70.9
"7663",43.2,-70.85
"7664",43.2,-70.8
"7665",43.2,-70.75
"7666",43.2,-70.7
"7667",43.2,-70.65
"7668",43.2,-70.6
"7669",43.2,-70.55
"7670",43.2,-70.5
"7671",43.2,-70.45
"7672",43.2,-70.4
"7673",43.2,-70.35
"7674",43.2,-70.3
"7675",43.2,-70.25
"7676",43.2,-70.2
"7677",43.2,-70.15
"7678",43.2,-70.1
"7679",43.2,-70.05
"7680",43.2,-70
"7681",43.2,-69.95
"7682",43.2,-69.9
"7683",43.2,-69.85
"7684",43.2,-69.8
"7685",43.2,-69.75
"7686",43.2,-69.7
"7687",43.2,-69.65
"7688",43.2,-69.6
"7689",43.2,-69.55
"7690",43.2,-69.5
"7691",43.2,-69.45
"7692",43.2,-69.4
"7693",43.2,-69.35
"7694",43.2,-69.3
"7695",43.2,-69.25
"7696",43.2,-69.2
"7697",43.2,-69.15
"7698",43.2,-69.1
"7699",43.2,-69.05
"7700",43.2,-69
"7701",43.2,-68.95
"7702",43.2,-68.9
"7703",43.2,-68.85
"7704",43.2,-68.8
"7705",43.2,-68.75
"7706",43.2,-68.7
"7707",43.2,-68.65
"7708",43.2,-68.6
"7709",43.2,-68.55
"7710",43.2,-68.5
"7711",43.2,-68.45
"7712",43.2,-68.4
"7713",43.2,-68.35
"7714",43.2,-68.3
"7715",43.2,-68.25
"7716",43.2,-68.2
"7717",43.2,-68.15
"7718",43.2,-68.1
"7719",43.2,-68.05
"7720",43.2,-68
"7721",43.2,-67.95
"7722",43.2,-67.9
"7723",43.2,-67.85
"7724",43.2,-67.8
"7725",43.2,-67.75
"7726",43.2,-67.7
"7727",43.2,-67.65
"7728",43.2,-67.6
"7729",43.2,-67.55
"7730",43.2,-67.5
"7731",43.2,-67.45
"7732",43.2,-67.4
"7733",43.2,-67.35
"7734",43.2,-67.3
"7735",43.2,-67.25
"7736",43.2,-67.2
"7737",43.2,-67.15
"7738",43.2,-67.1
"7739",43.2,-67.05
"7740",43.2,-67
"7741",43.2,-66.95
"7742",43.2,-66.9
"7743",43.2,-66.85
"7744",43.2,-66.8
"7745",43.2,-66.75
"7746",43.2,-66.7
"7747",43.2,-66.65
"7748",43.2,-66.6
"7749",43.2,-66.55
"7750",43.2,-66.5
"7751",43.2,-66.45
"7752",43.2,-66.4
"7753",43.2,-66.35
"7754",43.2,-66.3
"7755",43.2,-66.25
"7756",43.2,-66.2
"7757",43.2,-66.15
"7758",43.2,-66.1
"7759",43.2,-66.05
"7760",43.2,-66
"7761",43.2,-65.95
"7762",43.2,-65.9
"7763",43.2,-65.85
"7764",43.2,-65.8
"7765",43.2,-65.75
"7766",43.2,-65.7
"7767",43.2,-65.65
"7768",43.2,-65.6
"7769",43.2,-65.55
"7770",43.2,-65.5
"7771",43.25,-71
"7772",43.25,-70.95
"7773",43.25,-70.9
"7774",43.25,-70.85
"7775",43.25,-70.8
"7776",43.25,-70.75
"7777",43.25,-70.7
"7778",43.25,-70.65
"7779",43.25,-70.6
"7780",43.25,-70.55
"7781",43.25,-70.5
"7782",43.25,-70.45
"7783",43.25,-70.4
"7784",43.25,-70.35
"7785",43.25,-70.3
"7786",43.25,-70.25
"7787",43.25,-70.2
"7788",43.25,-70.15
"7789",43.25,-70.1
"7790",43.25,-70.05
"7791",43.25,-70
"7792",43.25,-69.95
"7793",43.25,-69.9
"7794",43.25,-69.85
"7795",43.25,-69.8
"7796",43.25,-69.75
"7797",43.25,-69.7
"7798",43.25,-69.65
"7799",43.25,-69.6
"7800",43.25,-69.55
"7801",43.25,-69.5
"7802",43.25,-69.45
"7803",43.25,-69.4
"7804",43.25,-69.35
"7805",43.25,-69.3
"7806",43.25,-69.25
"7807",43.25,-69.2
"7808",43.25,-69.15
"7809",43.25,-69.1
"7810",43.25,-69.05
"7811",43.25,-69
"7812",43.25,-68.95
"7813",43.25,-68.9
"7814",43.25,-68.85
"7815",43.25,-68.8
"7816",43.25,-68.75
"7817",43.25,-68.7
"7818",43.25,-68.65
"7819",43.25,-68.6
"7820",43.25,-68.55
"7821",43.25,-68.5
"7822",43.25,-68.45
"7823",43.25,-68.4
"7824",43.25,-68.35
"7825",43.25,-68.3
"7826",43.25,-68.25
"7827",43.25,-68.2
"7828",43.25,-68.15
"7829",43.25,-68.1
"7830",43.25,-68.05
"7831",43.25,-68
"7832",43.25,-67.95
"7833",43.25,-67.9
"7834",43.25,-67.85
"7835",43.25,-67.8
"7836",43.25,-67.75
"7837",43.25,-67.7
"7838",43.25,-67.65
"7839",43.25,-67.6
"7840",43.25,-67.55
"7841",43.25,-67.5
"7842",43.25,-67.45
"7843",43.25,-67.4
"7844",43.25,-67.35
"7845",43.25,-67.3
"7846",43.25,-67.25
"7847",43.25,-67.2
"7848",43.25,-67.15
"7849",43.25,-67.1
"7850",43.25,-67.05
"7851",43.25,-67
"7852",43.25,-66.95
"7853",43.25,-66.9
"7854",43.25,-66.85
"7855",43.25,-66.8
"7856",43.25,-66.75
"7857",43.25,-66.7
"7858",43.25,-66.65
"7859",43.25,-66.6
"7860",43.25,-66.55
"7861",43.25,-66.5
"7862",43.25,-66.45
"7863",43.25,-66.4
"7864",43.25,-66.35
"7865",43.25,-66.3
"7866",43.25,-66.25
"7867",43.25,-66.2
"7868",43.25,-66.15
"7869",43.25,-66.1
"7870",43.25,-66.05
"7871",43.25,-66
"7872",43.25,-65.95
"7873",43.25,-65.9
"7874",43.25,-65.85
"7875",43.25,-65.8
"7876",43.25,-65.75
"7877",43.25,-65.7
"7878",43.25,-65.65
"7879",43.25,-65.6
"7880",43.25,-65.55
"7881",43.25,-65.5
"7882",43.3,-71
"7883",43.3,-70.95
"7884",43.3,-70.9
"7885",43.3,-70.85
"7886",43.3,-70.8
"7887",43.3,-70.75
"7888",43.3,-70.7
"7889",43.3,-70.65
"7890",43.3,-70.6
"7891",43.3,-70.55
"7892",43.3,-70.5
"7893",43.3,-70.45
"7894",43.3,-70.4
"7895",43.3,-70.35
"7896",43.3,-70.3
"7897",43.3,-70.25
"7898",43.3,-70.2
"7899",43.3,-70.15
"7900",43.3,-70.1
"7901",43.3,-70.05
"7902",43.3,-70
"7903",43.3,-69.95
"7904",43.3,-69.9
"7905",43.3,-69.85
"7906",43.3,-69.8
"7907",43.3,-69.75
"7908",43.3,-69.7
"7909",43.3,-69.65
"7910",43.3,-69.6
"7911",43.3,-69.55
"7912",43.3,-69.5
"7913",43.3,-69.45
"7914",43.3,-69.4
"7915",43.3,-69.35
"7916",43.3,-69.3
"7917",43.3,-69.25
"7918",43.3,-69.2
"7919",43.3,-69.15
"7920",43.3,-69.1
"7921",43.3,-69.05
"7922",43.3,-69
"7923",43.3,-68.95
"7924",43.3,-68.9
"7925",43.3,-68.85
"7926",43.3,-68.8
"7927",43.3,-68.75
"7928",43.3,-68.7
"7929",43.3,-68.65
"7930",43.3,-68.6
"7931",43.3,-68.55
"7932",43.3,-68.5
"7933",43.3,-68.45
"7934",43.3,-68.4
"7935",43.3,-68.35
"7936",43.3,-68.3
"7937",43.3,-68.25
"7938",43.3,-68.2
"7939",43.3,-68.15
"7940",43.3,-68.1
"7941",43.3,-68.05
"7942",43.3,-68
"7943",43.3,-67.95
"7944",43.3,-67.9
"7945",43.3,-67.85
"7946",43.3,-67.8
"7947",43.3,-67.75
"7948",43.3,-67.7
"7949",43.3,-67.65
"7950",43.3,-67.6
"7951",43.3,-67.55
"7952",43.3,-67.5
"7953",43.3,-67.45
"7954",43.3,-67.4
"7955",43.3,-67.35
"7956",43.3,-67.3
"7957",43.3,-67.25
"7958",43.3,-67.2
"7959",43.3,-67.15
"7960",43.3,-67.1
"7961",43.3,-67.05
"7962",43.3,-67
"7963",43.3,-66.95
"7964",43.3,-66.9
"7965",43.3,-66.85
"7966",43.3,-66.8
"7967",43.3,-66.75
"7968",43.3,-66.7
"7969",43.3,-66.65
"7970",43.3,-66.6
"7971",43.3,-66.55
"7972",43.3,-66.5
"7973",43.3,-66.45
"7974",43.3,-66.4
"7975",43.3,-66.35
"7976",43.3,-66.3
"7977",43.3,-66.25
"7978",43.3,-66.2
"7979",43.3,-66.15
"7980",43.3,-66.1
"7981",43.3,-66.05
"7982",43.3,-66
"7983",43.3,-65.95
"7984",43.3,-65.9
"7985",43.3,-65.85
"7986",43.3,-65.8
"7987",43.3,-65.75
"7988",43.3,-65.7
"7989",43.3,-65.65
"7990",43.3,-65.6
"7991",43.3,-65.55
"7992",43.3,-65.5
"7993",43.35,-71
"7994",43.35,-70.95
"7995",43.35,-70.9
"7996",43.35,-70.85
"7997",43.35,-70.8
"7998",43.35,-70.75
"7999",43.35,-70.7
"8000",43.35,-70.65
"8001",43.35,-70.6
"8002",43.35,-70.55
"8003",43.35,-70.5
"8004",43.35,-70.45
"8005",43.35,-70.4
"8006",43.35,-70.35
"8007",43.35,-70.3
"8008",43.35,-70.25
"8009",43.35,-70.2
"8010",43.35,-70.15
"8011",43.35,-70.1
"8012",43.35,-70.05
"8013",43.35,-70
"8014",43.35,-69.95
"8015",43.35,-69.9
"8016",43.35,-69.85
"8017",43.35,-69.8
"8018",43.35,-69.75
"8019",43.35,-69.7
"8020",43.35,-69.65
"8021",43.35,-69.6
"8022",43.35,-69.55
"8023",43.35,-69.5
"8024",43.35,-69.45
"8025",43.35,-69.4
"8026",43.35,-69.35
"8027",43.35,-69.3
"8028",43.35,-69.25
"8029",43.35,-69.2
"8030",43.35,-69.15
"8031",43.35,-69.1
"8032",43.35,-69.05
"8033",43.35,-69
"8034",43.35,-68.95
"8035",43.35,-68.9
"8036",43.35,-68.85
"8037",43.35,-68.8
"8038",43.35,-68.75
"8039",43.35,-68.7
"8040",43.35,-68.65
"8041",43.35,-68.6
"8042",43.35,-68.55
"8043",43.35,-68.5
"8044",43.35,-68.45
"8045",43.35,-68.4
"8046",43.35,-68.35
"8047",43.35,-68.3
"8048",43.35,-68.25
"8049",43.35,-68.2
"8050",43.35,-68.15
"8051",43.35,-68.1
"8052",43.35,-68.05
"8053",43.35,-68
"8054",43.35,-67.95
"8055",43.35,-67.9
"8056",43.35,-67.85
"8057",43.35,-67.8
"8058",43.35,-67.75
"8059",43.35,-67.7
"8060",43.35,-67.65
"8061",43.35,-67.6
"8062",43.35,-67.55
"8063",43.35,-67.5
"8064",43.35,-67.45
"8065",43.35,-67.4
"8066",43.35,-67.35
"8067",43.35,-67.3
"8068",43.35,-67.25
"8069",43.35,-67.2
"8070",43.35,-67.15
"8071",43.35,-67.1
"8072",43.35,-67.05
"8073",43.35,-67
"8074",43.35,-66.95
"8075",43.35,-66.9
"8076",43.35,-66.85
"8077",43.35,-66.8
"8078",43.35,-66.75
"8079",43.35,-66.7
"8080",43.35,-66.65
"8081",43.35,-66.6
"8082",43.35,-66.55
"8083",43.35,-66.5
"8084",43.35,-66.45
"8085",43.35,-66.4
"8086",43.35,-66.35
"8087",43.35,-66.3
"8088",43.35,-66.25
"8089",43.35,-66.2
"8090",43.35,-66.15
"8091",43.35,-66.1
"8092",43.35,-66.05
"8093",43.35,-66
"8094",43.35,-65.95
"8095",43.35,-65.9
"8096",43.35,-65.85
"8097",43.35,-65.8
"8098",43.35,-65.75
"8099",43.35,-65.7
"8100",43.35,-65.65
"8101",43.35,-65.6
"8102",43.35,-65.55
"8103",43.35,-65.5
"8104",43.4,-71
"8105",43.4,-70.95
"8106",43.4,-70.9
"8107",43.4,-70.85
"8108",43.4,-70.8
"8109",43.4,-70.75
"8110",43.4,-70.7
"8111",43.4,-70.65
"8112",43.4,-70.6
"8113",43.4,-70.55
"8114",43.4,-70.5
"8115",43.4,-70.45
"8116",43.4,-70.4
"8117",43.4,-70.35
"8118",43.4,-70.3
"8119",43.4,-70.25
"8120",43.4,-70.2
"8121",43.4,-70.15
"8122",43.4,-70.1
"8123",43.4,-70.05
"8124",43.4,-70
"8125",43.4,-69.95
"8126",43.4,-69.9
"8127",43.4,-69.85
"8128",43.4,-69.8
"8129",43.4,-69.75
"8130",43.4,-69.7
"8131",43.4,-69.65
"8132",43.4,-69.6
"8133",43.4,-69.55
"8134",43.4,-69.5
"8135",43.4,-69.45
"8136",43.4,-69.4
"8137",43.4,-69.35
"8138",43.4,-69.3
"8139",43.4,-69.25
"8140",43.4,-69.2
"8141",43.4,-69.15
"8142",43.4,-69.1
"8143",43.4,-69.05
"8144",43.4,-69
"8145",43.4,-68.95
"8146",43.4,-68.9
"8147",43.4,-68.85
"8148",43.4,-68.8
"8149",43.4,-68.75
"8150",43.4,-68.7
"8151",43.4,-68.65
"8152",43.4,-68.6
"8153",43.4,-68.55
"8154",43.4,-68.5
"8155",43.4,-68.45
"8156",43.4,-68.4
"8157",43.4,-68.35
"8158",43.4,-68.3
"8159",43.4,-68.25
"8160",43.4,-68.2
"8161",43.4,-68.15
"8162",43.4,-68.1
"8163",43.4,-68.05
"8164",43.4,-68
"8165",43.4,-67.95
"8166",43.4,-67.9
"8167",43.4,-67.85
"8168",43.4,-67.8
"8169",43.4,-67.75
"8170",43.4,-67.7
"8171",43.4,-67.65
"8172",43.4,-67.6
"8173",43.4,-67.55
"8174",43.4,-67.5
"8175",43.4,-67.45
"8176",43.4,-67.4
"8177",43.4,-67.35
"8178",43.4,-67.3
"8179",43.4,-67.25
"8180",43.4,-67.2
"8181",43.4,-67.15
"8182",43.4,-67.1
"8183",43.4,-67.05
"8184",43.4,-67
"8185",43.4,-66.95
"8186",43.4,-66.9
"8187",43.4,-66.85
"8188",43.4,-66.8
"8189",43.4,-66.75
"8190",43.4,-66.7
"8191",43.4,-66.65
"8192",43.4,-66.6
"8193",43.4,-66.55
"8194",43.4,-66.5
"8195",43.4,-66.45
"8196",43.4,-66.4
"8197",43.4,-66.35
"8198",43.4,-66.3
"8199",43.4,-66.25
"8200",43.4,-66.2
"8201",43.4,-66.15
"8202",43.4,-66.1
"8203",43.4,-66.05
"8204",43.4,-66
"8205",43.4,-65.95
"8206",43.4,-65.9
"8207",43.4,-65.85
"8208",43.4,-65.8
"8209",43.4,-65.75
"8210",43.4,-65.7
"8211",43.4,-65.65
"8212",43.4,-65.6
"8213",43.4,-65.55
